gene_id,sample4,sample5,sample13,sample14,sample17,sample18
g29646,4,0,2.304,5.154,10.514,2.188
g29647,0,0,0,0,0,0
g29648,1.724,1,0,1,0,0
g29649,6,1,5,1,7,4
g2965,193,189.127,144.205,276.633,778.726,174.064
g29650,4,2,0,0,0,0
g29651,3,2.125,2,3,10,5
g29652,2,1,3,3,7,4
g29653,2,0,0,0,6.315,3
g29654,0,3,0,16,4,1
g29655,2.002,0,0,2.582,1.426,0
g29656,3.183,0,2.012,3.004,4,4
g29657,1,1.32,1,1,8,1
g29658,4,4,0,0,0,0
g29659,1,0,1,2,7,3
g2966,160.693,153.296,116.83,150.936,523.136,123
g29660,4,5,2,2.304,6,2
g29661,1,1,3,2,9,0
g29662,3,1,1,0,3,6.969
g29663,3,1,1,3,3,1
g29664,4,0,0,1.572,0,0
g29665,3.001,2,1,2,3,3
g29666,0,0,2,2,2,1
g29667,4.081,2,0,0,1,2
g29668,1,0,0,0,4,1
g29669,4,1,1,1,2.188,1
g2967,3074.727,2130.261,2249.709,4066.017,8628.015,1936.001
g29670,1,0,1,2,2.996,1
g29671,2,1,1.042,1,12.982,1
g29672,0,3,0,1.754,7.539,0
g29673,2,0,0,2,6,1
g29674,1,7,2,2,2,1
g29675,0,1,2,0,1,0
g29676,1,1,2,2.999,2,0
g29677,0,1.138,2,4,2,0
g29678,1,2,3,1,3,1
g29679,4,1,0,2,0,1
g2968,141.282,130.919,106.001,257,407.606,123.297
g29680,0,0,2,0,0,2
g29681,3,1,1,0,10,0
g29682,5,0,1,2,2,2
g29683,4.034,2,0,0,1,0
g29684,0,1,0,0,1,2
g29685,2,3,0,0,0,0
g29686,3.009,4.003,0,0,6.011,2.002
g29687,536.562,422.554,366.452,488.427,1532.242,346.415
g29688,305.971,191.99,173.561,296.141,1050.428,161.022
g29689,4.586,0,4.36,2.639,5.732,5.769
g2969,1731.566,1379.391,1552.167,2380.543,5585.223,1124.713
g29690,3.066,1.286,0,2.875,8.724,1.578
g29691,4.096,0,0,0,0,0
g29692,45.478,37.18,56.099,54.055,146.173,42.892
g29693,7.037,4.542,4.857,9.811,27.293,7.939
g29694,19.548,9.79,26.289,36.613,79.051,12.274
g29695,12.829,15.014,12.431,14.106,42.052,1.001
g29696,3.588,0,2.808,5.767,6.071,2.05
g29697,28.423,15.292,8.267,9.011,109.545,19.878
g29698,0,0,1,1.005,4.31,4.093
g29699,9.315,6.938,5.797,5.996,11.925,4.121
g297,1399.147,1094.216,1096.071,1800.063,4056.853,951.437
g2970,1211.993,812.997,882.007,1440.946,2777.264,611.515
g29700,2.614,2.255,0,3.686,3.804,0
g29701,56.331,38.266,0,0,0,1.423
g29702,5.032,5.402,5.033,5.423,16.479,4
g29704,1.97,0,4.612,0,6.346,0
g29705,4,1.029,1.063,2.008,8.237,2.018
g29706,0,0,3.585,8.212,17.11,4.525
g29707,11,5,9,2,9,2
g29708,8.007,4,2,5.013,8,2
g29709,5.932,0,2.004,6.592,6.545,3
g2971,1253.83,879.585,801.023,1326.048,3456.403,764.887
g29710,2.047,0,0,0,1.012,0
g29711,6,0,3,8,12,2
g29712,7,4,1,9,9.967,0
g29713,4,0,2,1.001,5.388,1
g29714,3.998,1.969,1,5.204,13.094,2
g29715,4,1,1,0,4.536,0
g29716,5.202,2,0,2,2,1
g29717,6,3,2,6,1,4
g29718,2,3,1,1,4.704,1
g29719,4,3,0,0,0,0
g2972,2084.004,1819.892,1636.472,2314.47,6049.222,1629.687
g29720,4.03,2.279,0,0,0,0
g29721,0,0,3,0,3.078,4
g29722,4,1,1.945,2,5,0
g29723,0,1,1,0,7,0
g29724,3,2,0,0,0,0
g29725,0,0,0,0,4.377,1
g29726,5,1,0,0,0,0
g29727,0,0,0,0,7.995,0
g29728,0,0,0,0,0,0
g29729,3,1,1,2,1,1
g2973,573.332,517.211,451.143,1076.427,2015.105,511.025
g29730,0,1,1,3,1,2
g29731,2,0,1,3,3,1
g29732,1,2,0,0,4.011,2
g29733,1,2,1,0,6,0
g29734,1,1,0,2,2,0
g29735,2,0.715,1,3,4.075,0
g29736,0,0,2,2,0,1
g29737,0,0,0,2,2,0
g29738,2,1,2,3,5,0
g29739,1.001,3.005,4.22,1.003,3.143,2.991
g2974,276.821,196.202,207.496,321.693,680.192,195.392
g29740,32.321,29.421,15.793,30.66,66.896,17.469
g29741,22.341,21.966,16.542,31.67,88.787,14.652
g29742,0,0,0,10.916,0,0
g29743,2.603,1.168,2.645,10.108,14.44,0
g29744,38.187,26.297,23.256,39.91,105.056,25.066
g29745,11.825,4.589,4.09,3.183,12.257,5.175
g29746,3.536,0,1.053,2.125,0,0
g29747,0,0,0,5.309,1.224,0
g29748,35.445,12.44,1.048,4.231,8.171,1.566
g29749,36.818,19.834,25.269,18.701,63.784,8.677
g2975,2649.98,2013.329,1959.99,3314.901,6544.083,1624.967
g29750,9,2,8,4,9,6
g29751,12,5,9,7,8,7
g29752,13.001,8,3,7,3,0
g29753,3.944,4.356,1.519,4.389,20.965,1
g29754,4.999,6,3,3,8.084,1
g29755,5,3,6.144,6.002,3,2.405
g29756,5.914,2,0,0,4,3
g29757,1.023,2,9.04,1.006,3.503,0
g29758,0,0,1,0,0,1
g29759,1,3,1,4,4.007,2
g2976,108,31,53,77,278.95,26
g29760,3,3,2,2,1,1
g29761,1,1,1,2,3.001,1.146
g29762,5,0,1,10,4,1
g29763,0,0,0,4,0,0
g29764,3.005,1,0,1,6.001,0
g29765,4.32,0,1,0,4,4
g29766,1.01,1,4,0,2,0
g29767,3,3.002,0,2,4,2
g29768,1,1,2,1,5,2
g29769,0,0,0,0,1.403,0
g2977,1561.068,1310.649,1298.836,2283.159,3826.8,1098.957
g29770,0,0,2.241,0,9,2
g29771,1,1,4,2,4,0
g29772,0,0,0,0,2.483,0
g29773,2,3,0,1,6,3
g29774,3,1,3,0,5,0
g29775,1.164,0,0,3,3,2
g29776,3.995,0.991,0,0,0,0
g29777,3,2,2,4,2,1
g29778,1,2,1,0,3,1
g29779,0,0,0,5,4,3
g2978,446,346.189,471,767.04,2108.421,325.055
g29780,0,0,0,0,0,0
g29781,3,0,0,1,0,0
g29782,0,0,0,0,0,0
g29783,0,1,0,0,0,0
g29784,3,4,0,0,9,1
g29785,2,0,0,0,0,0
g29786,0,0,0,0,0,0
g29787,0,2,2,0,3,1
g29788,104.356,62.798,55.698,99.799,324.835,57.851
g29789,33.432,41.049,33.859,46.981,162.446,23.399
g2979,1481.552,1080.137,1197.022,2098.1,4785.483,1139.805
g29790,10.503,17.573,2.457,12.884,27.957,9.012
g29791,0,0,1.533,1.662,9.549,2.014
g29792,11.963,6.619,8.99,14.265,22.064,4.802
g29793,7.532,23.015,31.226,38.436,78.862,21.797
g29794,5.761,5.683,6.589,13.536,54.054,8.698
g29795,0,2.993,8.928,28.708,4.636,5.248
g29796,7.74,6.079,11.019,15.163,32.26,13.592
g29797,6.775,0,3.595,3.289,3.297,5.292
g29798,2.219,11.342,2.407,7.527,22.661,7.857
g29799,0,1.244,0,0,3.746,0
g298,3997.465,2820.881,2560.626,4520.299,10114.146,2527.704
g2980,1652.515,1138.67,1471.122,2255.038,4650.26,1116.578
g29800,2.818,0,1.428,8.29,12.054,0
g29801,0,6.078,2.284,4.552,11.096,2.439
g29802,0,9.84,2,38.463,10.183,13.753
g29803,3.128,0,4.033,6.016,6.229,1
g29804,3,2,1.02,3.082,4.041,2.816
g29805,3.113,4.633,0,7.005,7.043,0
g29806,2,12,3,11.901,5,8.007
g29807,11,6,0,0,0,0
g29808,5,7,4,9,16.016,9
g29809,3.136,0,0,4.492,0,0
g2981,36.893,21.524,26.706,66.759,141.221,19.443
g29810,0,0,1,2,3.609,0
g29811,6,1,3,2,20,4.333
g29812,4.998,0,2.694,2.048,4,0
g29813,1,3.999,5,2,3.103,0
g29814,1,1,1,2,10,1
g29815,2.626,0,2.003,5.215,1.501,0
g29816,3,1,1,4.5,0,0
g29817,2.001,0,1,3,8.003,1
g29818,2,0,1,2,8,1
g29819,1,1,0,0,1.003,0
g2982,349,225,268,503,1217,234
g29820,1,2,3,1,10,1
g29821,0,0,1,0,3.377,0
g29822,1,1,2,0,4.505,0
g29823,1,2,0,6.528,2.901,2
g29824,0,0,1,8,4,0
g29825,2,0,1,3,2.001,1
g29826,1.004,1.001,0,2,1,1
g29827,1,1,1,3,7.004,0
g29828,1,2,2,0,3,4
g29829,0,0,0,0,0,1
g2983,0,0,0,0,1,0
g29830,0,1,0,6,2,2
g29831,2,0,3,1,4,0
g29832,2,2,2,1,3,2
g29833,4,1,3,1,2,1
g29834,2,1,0,2,7,2
g29835,0,0,0,0,0,0
g29836,2,2,0,2,2,0
g29837,0,0,1.001,4,0,0
g29838,0,0,0,0,0,0
g29839,3,3,1,1,2,1
g2984,1178.462,1009.999,1030.999,2316.11,3776.332,753.023
g29840,1,1,1,2,1,0
g29841,1,0,1.067,0,1,0
g29842,0,0,2,1,1,1
g29843,0,0,0,11.083,3.42,0
g29844,242.24,191.803,175.54,388.058,775.353,163.256
