gene_id,sample6,sample7,sample15,sample16,sample19,sample20
g4569,1360.742,1127.771,1016.794,799.187,1124.355,1722.025
g45690,1,0,0,0,0,1
g45691,0,1,0,0,1,1
g45692,0,0,2,4,1,0
g45693,1,0,1,1,0,1
g45694,0,1,2,1,1,1
g45695,0,0,1,1,0,3
g45696,2,2,0,0,0,0
g45697,0,0,3.002,2,0,1
g45698,2,0,1,0,0,0
g45699,0,0,0,0,1,2
g457,569.913,657.911,505,392.887,341.979,488.975
g4570,3699.001,5053.998,3840.193,3210.992,2791.755,4150.269
g45700,0,0,0,3,2,0
g45701,0,1,2,0,1,0
g45702,1,0,0,0,2.181,3
g45703,0,0,0,1,1,0
g45704,0,1,0,0,0,1
g45705,1,1,0,0,0,0
g45706,0,0,1,0,1,1
g45707,0,0,0,0,0,0
g45708,2,1,0,1,0,0
g45709,3,2,0,1,0,1
g4571,864.752,1204.771,1117.126,672,683,1083
g45710,1,1,1,1,0,0
g45711,0,0,3,2,1,1
g45712,0,1,0,0,2,0
g45713,2,0,0,0,0,0
g45714,0,2,0,0,0,0
g45715,0,0,1,1,0,1
g45716,1,2,3,0,1,0
g45717,0,0,1,0,0,1
g45718,0,0,0,0,2,1
g45719,0,0,5,3,4,0
g4572,41.814,94.562,65.273,55.293,32.339,98.482
g45720,2,0,2,2,0,0
g45721,1,2,0,1,1,0
g45722,1,0,2,2,0,0
g45723,1,3,1,1,0,0
g45724,0,1,0,1.005,0,0
g45725,1,1,0,1,2,0
g45726,0,0,2,2,0,0
g45727,1,0,0,1,0,1
g45728,0,0,0,0,0,0
g45729,0,0,0,0,3,0.923
g4573,889.785,1076.895,936.746,653.859,690.094,946.257
g45730,1,1,2,0,0,0
g45731,1,2,0,0,0,0
g45732,0,1,4,0,0,0
g45733,0,0,0,0,0,0
g45734,0,0,2,0,0,5
g45735,0,0,9.421,0,0,0
g45736,0,0,0,0,0,1
g45737,3.057,5.749,4.839,1.128,2.044,5.09
g45738,5.615,1.039,4.927,4.683,0,1.053
g45739,38.554,48.852,38.426,40.534,16.394,32.791
g4574,999.915,853.465,824.983,567.558,569.07,718.157
g45740,4.11,13.855,4.076,4.556,12.331,4.823
g45741,13.438,8.444,18.112,6.472,9.172,16.687
g45742,10.22,8.673,4.444,8.776,4.04,5.08
g45743,13.973,18.364,7.498,4.145,7.327,11.334
g45744,2.126,5.816,1,0,0,2.21
g45745,6,3.063,3.976,3.593,6.748,3.213
g45746,3.119,0,4.864,0,0,4.1
g45747,4.881,3.018,0,3.901,1.992,0
g45748,10,9.755,19.455,6,9,8
g45749,2,1,2,0.951,0,1.01
g4575,185,482.185,210,209,146,307
g45750,5,1.434,4,1,0,4
g45751,0,0,0,0,0,0
g45752,6,2,4,6,0,7
g45753,0.999,0,0,0,0,0
g45754,0,0,0,1.53,0,0
g45755,0,0,1,1,0,1
g45756,2.547,1,3.626,2.071,1,1.011
g45757,1,3,4,1,0,1
g45758,1.129,0,2,0,0,0
g45759,1,0,0,0,0,0.814
g4576,196,237,196.01,164,105,214
g45760,5,2.961,0,0,1,2.996
g45761,1,0,4,0,0,1
g45762,1,0,0,0,0,1
g45763,0,1,0,0,2,0
g45764,0,2.999,1,0,2.104,0
g45765,0,1.003,0,0,0,0
g45766,0,0,5,5,2,2
g45767,0,1,2,0,0,2
g45768,0,0,2,2.001,0,1.573
g45769,0,0,13.992,1,0,0
g4577,89.099,83.016,92,67,69,107.015
g45770,0,1,1,0,1,0
g45771,0,0,2,0,0,3
g45772,2,0,2.003,0,0,1
g45773,0,0,1,0,1,0
g45774,0,0,1,1,1.008,0
g45775,2.004,0,0,1,0,2
g45776,1,1,0,0,1,0
g45777,0,0,1,0,2,2
g45778,0,0,1,0,0,0
g45779,0.842,1,0,4,0,1
g4578,392.671,528.07,387.579,369.202,240.099,376.482
g45780,0,1.063,0,1,0,1
g45781,0,1,0,0,0,1
g45782,0,19.705,0,0,0,0
g45783,2.061,1,0,2.053,0,0
g45784,0,0,2,1,0,2
g45785,1,0,1,2,0,1
g45786,1,0,2,0,4,0
g45787,1,0,1,0,1,1
g45788,0,0,0,0,0,0
g45789,2,0,0,1,0,1
g4579,0,0,0,0,0,0
g45790,0,0,2,6,0,0.977
g45791,2,1,1,0,1,0
g45792,1,1,1,0,0,0
g45793,2,0,0,0,1,0
g45794,0,0,0,0,0,3
g45795,2,0.821,1,0,0,1
g45796,0,1,1,0,1,0
g45797,2,1,1,0,1,0
g45798,0,1,0,12,1,1
g45799,0,1,1,3,0,1
g458,8744.227,9077.649,10081.928,7249.344,5978.511,8372.18
g4580,6854.879,6690.889,14953.642,7332.719,11258.203,9651.248
g45800,1,4,0,0,0,0
g45801,1,0,0,0,0,0
g45802,0,0,2.004,2,1,3.138
g45803,2,2,0,2,2,0
g45804,1,1,1,0,0,1
g45805,0,0,0,0,0,0
g45806,0,0,0,1,0,0
g45807,1,1,1,3,0,0
g45808,0,2,3,0,0,0
g45809,0,1,1.007,2,1,1
g4581,765.522,1110.638,823.671,743.843,604.785,842.004
g45810,0,0,1,1,1,1
g45811,2,0,0,1,1,1
g45812,1,0,0,0,0,1
g45813,0,0,1,10,1,1
g45814,2,0,1,0,0,1
g45815,0,0,0,0,0,0
g45816,1,1,0,2,0,1
g45817,0,2,3,0,0,3
g45818,0,2,0,1,0,0
g45819,0.951,2.559,0,1,0,1
g4582,2525.959,2288.928,2267.829,1417.148,1751.47,2730.081
g45820,0,0,0,0,0,2
g45821,0,2,0,2,0,0
g45822,1,1.333,0,0,1,0
g45823,0,0,4,1,3,0
g45824,0,0,0,0,1,1
g45825,0,1,0,0,0,0
g45826,1,6,0,1.024,1,0
g45827,0,0,1,1,1,1
g45828,0,0,1,6,1,0
g45829,0,0,1,2,0,3
g4583,1423.791,1249.999,1306,973.001,946,1581.468
g45830,1,1,1,0,0,0
g45831,2,2,0,0,1,0
g45832,0,0,0,1,0,2
g45833,0,0,0,0,1,0
g45834,0,0,0,4,2,0
g45835,0,1,3,0,0,0
g45836,0,1,1,0,0,0.816
g45837,1,0,0,0,0,0
g45838,0,0,1,2,0,0
g45839,2,1,0,0,0,0
g4584,587.267,928.029,665.081,576.997,541,814.443
g45840,0,0,2,1,1.241,1.997
g45841,1,1,1,0.969,0,2
g45842,2,3,0,0,0,0
g45843,0,0,0,1,0,0
g45844,1,0,0,1,1,1
g45845,0,2,1,1,1,0
g45846,0,0,0,3,1,1
g45847,0,1,2,1,0,1
g45848,0,1,2,0,0,0
g45849,0,0,0,0,0,0
g4585,1665.843,1939.801,2162.42,1459.727,1549.531,1989.41
g45850,0,0,0,0,1,0
g45851,0,0,0,0,1.066,0
g45852,0,0,0,4,1,2
g45853,1,0,0,0,1,0
g45854,0,0,0,0,0,0
g45855,0,0,0,1,0,3
g45856,0,1,0,2.626,0,0
g45857,0,0,0,0,0,0
g45858,0,0,0,0,0,0
g45859,0,2,0,0,1,0
g4586,0,1,133,207,156,85
g45860,0,2,1,1,0,0
g45861,0,0,0,5,0,0
g45862,8,0,0,0,0,0
g45863,0,0,84.453,90.659,56.31,73.233
g45864,3.196,3.602,2,1,2.194,5
g45865,1.017,0,0,0,0,0
g45866,8.607,11.039,9.689,3.928,2.989,5.011
g45867,27.416,36.883,34.454,26.22,19.199,28.42
g45869,2,0,1,0,1,0
g4587,54.333,63.451,74.484,59.712,37.705,74.563
g45870,4.123,2.033,2.119,0,0,1.927
g45871,9.001,21,26.091,11,16.012,16.896
g45872,8.945,21.848,13.378,5.934,5.556,10.856
g45873,4.698,5.92,7.082,2.364,0,5.667
g45874,5.086,5.123,1.042,0,0,2.332
g45875,0,0,0,0,3.675,0
g45876,5.266,0,2.023,2.811,3.461,3.31
g45877,1.576,6.036,4,1,1,0
g45878,1,0,0,0,4.905,5.225
g45879,0,0,1,0,1.55,0
g4588,2335.115,3556.851,2867.864,1968.407,1935.008,3022.347
g45880,0.943,0.999,0,0,0,1.858
g45881,4,0,2,1,2,0
g45882,0,0,0,1,2,2
g45883,1.002,1,0,1,0,1
g45884,2,0,0,2,1,3
g45886,4.999,1,0,1,1,1
g45887,3,1,2,0,2,1
g45888,2,0,0,0,0,0
g45889,1.06,1.011,0,0,1,2
g4589,1068.093,1169.892,1222.26,881.606,930.244,1198.904
g45890,1,2,0,0,0,0
g45891,1,0,2,4,0,0
g45892,0,1,2,1,0,0
g45893,0,0,0,0,0,0
g45894,0,0,0,0,0,0
g45895,0,0,1,1,0,2
g45896,0,0,0,0,0,0
g45897,0,2,5,2,0,0
g45898,0,2,0,0,0,0
g45899,0,2,0,0,2,1
g459,1135.973,1636.285,1232.531,1058.881,757.03,1167
g4590,814.532,1153.235,921.583,694.759,536.168,836.314
g45900,0,0,0,2,2,1
g45901,2,2,2,0,0,1
g45902,2,0,1,0,0,1
g45903,0,0,0,1,1,0
g45904,0,1,1,1,0,0
g45905,0,1,0,0,0,0
g45906,0,0,1,4.002,2,1.718
g45907,0,0,0,1,0,0
g45908,0,0,1.047,0,2,2
g45909,2,0,2,1,0,1
g4591,815,977.999,982.006,715,699,1042
g45910,1,1,0,0,0,0
g45911,1,0,0,1,0,1
g45912,0,0,2,4,1,0
g45913,0,0,0,1,0,1
g45914,1,1,1,0,0,0
g45915,0,0,1,1,2,5
g45916,1,1,0.831,0,0,0
g45917,0,0,2,0,0,1
g45918,0,0,0,1,0,0
g45919,1,2,2,0,1,1
g4592,449,645.602,524,346,315.023,455
g45920,1,1,0,1,0,3
g45921,1.968,0.972,0,0,1,0
g45922,1,1,0,1,1,0
g45923,0,2,1,0,0,1
g45924,0,0,0,0,0,0
g45925,1,2,3,0,0,0
g45926,0,16,0,0,0,0
g45927,3,2,2,0,0,0
g45928,0,0,0,0,0,1
g45929,1,3,0,3,0,0
g4593,342,390,478.948,308,310,431
g45930,1,1,0,0,0,2
g45931,1,1,2,1,1,0
g45932,0,1,0,2,0,0
g45933,3,1,0,1,0,1
g45934,1,0,1,0,0,1
g45935,0,1,0,0,0,0
g45936,0,0,0,1,1,3
g45937,4,0,1,0,1,0
g45938,0,1,0,1,2,0
g45939,1.006,0,0,0,0,0
g4594,169.563,238.238,146.071,136.743,127.306,203.592
g45940,0,1,0,0,2,1
g45941,2,0,0,1,0,0
g45942,0,0,0,0,0,0
g45943,0,0,1,0,0,0
g45944,1,0,0,2,0,0
g45945,0,0,1,0,1,0
g45946,1,1,0,2,0,0
g45947,0,0,0,0,0,0
g45948,0,0,0,0,0,0
g45949,0,0,1,1,0,3
g4595,147.95,169,173,127,82,144
g45950,0.996,0.995,0,0,0,1
g45951,3,0,1,0,1,0
g45952,0,0,0,0,1,0
g45953,0,0,1,0,0,1
g45954,1,1,1,0,0,0
g45955,0,1,0,0,1,0
g45956,0,1,0,0,0,1
g45957,0,1,1,1,2,0
g45958,0,1,0,0,1,0
g45959,0,0,0,0,0,0
g4596,269.012,320,292,213,242,334
g45960,0,1,2,1,0,0
g45961,5.597,11.282,13.581,20.954,6.496,12.438
g45962,81.565,85.273,65.535,58.458,47.927,76.567
g45963,9.31,10.35,14.595,6.838,4.464,0
g45964,7.741,7.969,3.178,1.045,7.499,4.164
g45965,19.895,27.594,20.385,17.788,12.046,28.55
g45966,2.795,1.218,0,2.079,0,2.799
g45967,18.038,21.868,22.335,12.586,5.385,22.627
g45968,2.796,11.878,8.978,8.373,2.415,7.988
g45969,3.032,3.344,0,2.78,0,0
g4597,250.053,306.366,251.436,225.079,177.506,255.851
g45970,9,5,5,8,5.164,4
g45971,7.61,8.579,4.856,7.449,8.354,9.266
g45972,0,0,2.014,0,0,4.284
g45973,3.034,2.791,0,0,0,0
g45974,0,0,1,2.457,3.899,8.418
g45975,0,0,0,0,0,0
g45976,0,0,0,2.484,0,1.157
g45977,5,8.001,5,4,6,12.002
g45978,0,0,0,0,0,1
g45979,2.542,1,0,3.387,0,1.542
g4598,114.841,167.497,102.001,116.13,86.364,127.68
g45980,1.492,0,0,0,0,0
g45981,1,2,0,2,0,0
g45982,1,2,4,0,1,1
g45983,1,1,1,2,0,3.237
g45984,3,1,2,0,1.996,1
g45985,1,0,0,0,1,0
g45986,2,4,1.043,0,0,1
g45987,0,0,4.008,0,0,0
g45988,0,2,2,1.136,0,0.995
g45989,0,0,1,0,2,0
g4599,532.909,864.366,389.999,318,232.972,357.207
g45990,0,0,1,2,0,0
g45991,1,2,0,0,2,1
g45992,0,1,0,0,0,0
g45993,0,1,0,0,0,0
g45994,0,0,0,1,0,2
g45995,0,0,0,1,0,2
g45996,1,0,1,2,1,0
g45997,3,0,1,2,0,0
g45998,0,0,0,0,0,0
g45999,0,0,0,0,0.998,3
g46,916,1623.839,1524.166,1603.943,891.931,1690.017
g460,1405.617,2154.696,1421.323,1371.073,912.429,1575.982
g4600,610.218,678.004,686.428,476.012,446.131,620.014
g46000,1.62,0,3,0,1,0
g46001,0,0,0,1.039,0,0
g46002,2,2,1,0,1,0
g46003,0,2,1,2,1,1
g46004,1,0,0,0,0,0
g46005,0,0,0,0,0,0
g46006,1.003,1,2,0,1,1.76
g46007,0,3,0,0,1,2
g46008,0,2,1,2,1.28,0
g46009,0,0,1,1,0,0
g4601,89.033,142.678,88.529,64.882,70.256,83.721
g46010,0,1,1,2,1,0.883
g46011,0,3,0,0,0,0
g46012,1,1,0,1,0,1
g46013,4,1,1,0,0,0
g46014,1,1,0,1,0,0
g46015,6,3,0,0,0,0
g46016,0,0,1,0,3,1
g46017,1,0,0,0,0,0
g46018,0,0,1,5,0,1
g46019,0,0,0,0,0,1
g4602,8092.647,14395.718,11150.313,8225.681,8190.43,13641.582
g46020,1,0,1,0,0,1
g46021,0,0,0,1,0,1.955
g46022,3,2,1,0,0.999,0
g46023,1,0,2,0,1,4
g46024,0,1,2,0,0,0
g46025,2,1,0,2,0,0
g46026,0,0,0,2,0,2.163
g46027,0,1,0,2,0,0
g46028,0,0,1,3,1,1
g46029,0,0,0,0,0,0
g4603,1382.27,1348.971,1307.824,916.78,830.78,1156.512
g46030,1,2,3,0,1,1
g46031,1,0,2,0,2,0
g46032,0,0,1,7,0,2
g46033,2,0,1,0,0,0
g46034,2,0,0,0,0,2.143
g46035,2,0,1,2,1,0
g46036,1,0,2,0,2,0
g46037,1,0,1,1,1,2
g46038,1,1,0,0,0,1
g46039,3,0,2,0,0,0
g4604,328.271,378.033,408.855,372.967,299.802,496.635
g46040,0,2,1,1,3,0
g46041,1,1,1,1,1,1
g46042,0,0,0,2,2,2
g46043,1,2,0,0,0,1
g46044,2,0,0,0,0,0
g46045,2,1,1,1,0,0
g46046,2,1,2,0,0,0
g46047,2,0,0,1,0,0
g46048,1,0,1,1,1,0
g46049,1,0,3,0,0,0
g4605,434,537.077,432.938,301.509,406,611.99
g46050,1,0,1,0,0,3
g46051,0,0,0,0,1,0
g46052,0,1,0,0,0,0
g46053,0,2,3,1,0,0
g46054,0,0,0,0,0,0
g46055,0,1.994,0,0,0,1
g46056,0,0,3,2,2,0
g46057,0,1,0,3,1,1
g46058,0,0.884,0,0,0,1
g46059,0,1,2,0,0,0
g4606,180.004,238.306,167.333,159.124,126.307,221.157
g46060,1,2,0,0,0,0
g46061,1,1,0,0,0,1
g46062,1,0,1,0,0,0
g46063,0.943,1,0,2,0,0
g46064,0,0,0,0,1,0
g46065,3,1,1,0,0,0
g46066,2,1,1,0,0,0
g46067,1,0,0,0,0,0
g46068,1.403,9.954,8.055,5.628,4.008,2.022
g46069,0,2.76,0,0,0,1.1
g4607,64.549,69.455,76.174,112.36,46.021,94.842
g46070,114.614,184.085,108.844,122.241,55.769,62.005
g46071,6.89,12.879,5.992,17.909,5,8.979
g46072,9.492,12.93,3.2,7.26,3.262,3.889
g46073,1.04,0,1.002,1,0,2.002
g46074,1.505,3.36,0,0,0,5.996
g46075,3.407,3.262,0,0,0,1.314
g46076,0,2,3,2,2,2
g46077,8.76,7.711,13.822,8.611,0,4.911
g46078,2.858,11.039,5.65,1.874,6.673,0
g46079,25.179,0,1.355,0,1.59,0
g4608,24,43,30,15.001,16,33
g46080,0,4.501,7.21,0,0,2.979
g46081,3.775,0,1,0,1.771,0
g46082,1.012,2,0,2,1.022,0.886
g46083,0,0,0,0,0,0
